,train_rmse,train_r2,val_rmse,val_r2,feats,patience,num_layers,shape,activ_func,dropout_rate,batch_size,lr
113,15.027216323946698,-0.0128632476999818,13.090358639671251,0.2273102998570621,high_corrs,50,3,"[4, 32, 32]",relu,0.25,8,0.001
114,16.72436366047608,-0.2539601966066234,13.265890667642372,0.2060638509508465,high_corrs,50,3,"[4, 32, 32]",relu,0.5,8,0.001
115,11.525152392827229,0.4049006888655338,12.723358977028308,0.269348477410734,high_corrs,50,3,"[4, 32, 32]",relu,0.0,32,0.001
116,14.736114264267124,0.0258739024422514,13.139164278739395,0.2212518332551611,high_corrs,50,3,"[4, 32, 32]",relu,0.25,32,0.001
117,18.72959448124857,-0.5725004010086548,14.513682648011129,0.0472846049650122,high_corrs,50,3,"[4, 32, 32]",relu,0.5,32,0.001
118,11.491672362938258,0.4083414593692734,12.560528686983208,0.2881364353385945,high_corrs,50,3,"[4, 32, 32]",relu,0.0,128,0.001
119,14.946585309581437,-0.0013601460468459,13.20236373503069,0.2144629931382788,high_corrs,50,3,"[4, 32, 32]",relu,0.25,128,0.001
120,18.506432842177293,-0.5342644374215639,15.042652437826046,-0.0209352639845755,high_corrs,50,3,"[4, 32, 32]",relu,0.5,128,0.001
121,14.348726876762663,0.0774963614037313,18.05194196883497,-0.4853047544844678,grades_only,50,3,"[4, 32, 32]",relu,0.0,2,0.001
122,17.01191720378569,-0.29703240075538,17.45472339490733,-0.3786255706972889,grades_only,50,3,"[4, 32, 32]",relu,0.25,2,0.001
123,19.002867483372064,-0.623100447478464,16.42394045125683,-0.2247504834545852,grades_only,50,3,"[4, 32, 32]",relu,0.5,2,0.001
124,12.75253790070923,0.2713525363674512,12.645061864954442,0.2794100144329443,grades_only,50,3,"[4, 32, 32]",relu,0.0,8,0.001
125,14.843170465750765,0.0119884952218617,13.326704096022109,0.1997146596044277,grades_only,50,3,"[4, 32, 32]",relu,0.25,8,0.001
126,16.99530136483358,-0.2955418968239804,13.74678936530997,0.1465838257580782,grades_only,50,3,"[4, 32, 32]",relu,0.5,8,0.001
127,12.075965759362656,0.3467107052348475,12.380509867113703,0.3089034043304069,grades_only,50,3,"[4, 32, 32]",relu,0.0,32,0.001
128,15.067547184724209,-0.0175085428418582,13.214788660739083,0.2123515837495516,grades_only,50,3,"[4, 32, 32]",relu,0.25,32,0.001
129,18.800149459395577,-0.5836082356705617,14.989308351542098,-0.0137675896099714,grades_only,50,3,"[4, 32, 32]",relu,0.5,32,0.001
130,11.79935949322909,0.376312017421934,12.742846893235315,0.2679049363736666,grades_only,50,3,"[4, 32, 32]",relu,0.0,128,0.001
131,15.436544090601933,-0.0677260951494067,13.993389240403634,0.1130123851618828,grades_only,50,3,"[4, 32, 32]",relu,0.25,128,0.001
132,18.634094050009544,-0.5556769533027326,16.33243108536603,-0.20615632920357,grades_only,50,3,"[4, 32, 32]",relu,0.5,128,0.001
133,14.505500373912502,0.0568162177842827,17.168719684721783,-0.33303653136118,grades_offense,50,3,"[4, 32, 32]",relu,0.0,2,0.001
134,17.260263804802356,-0.3349094543289027,17.601253953206967,-0.4196199581703552,grades_offense,50,3,"[4, 32, 32]",relu,0.25,2,0.001
135,20.31993245732416,-0.8522369872346527,19.118091625567807,-0.6756902551939963,grades_offense,50,3,"[4, 32, 32]",relu,0.5,2,0.001
136,12.830184667528195,0.2623780100632044,12.58163572084018,0.2863484742765227,grades_offense,50,3,"[4, 32, 32]",relu,0.0,8,0.001
137,14.721617882356805,0.0277703489826987,13.144878245702367,0.2216522442551981,grades_offense,50,3,"[4, 32, 32]",relu,0.25,8,0.001
138,17.090767230669265,-0.3092373129665388,13.28389709789356,0.2045259442637127,grades_offense,50,3,"[4, 32, 32]",relu,0.5,8,0.001
139,12.184583075224324,0.3348607975264927,12.589829066187573,0.2846587257976471,grades_offense,50,3,"[4, 32, 32]",relu,0.0,32,0.001
140,15.02282053128034,-0.0115398840779509,13.174920852422792,0.2176886463985003,grades_offense,50,3,"[4, 32, 32]",relu,0.25,32,0.001
141,18.675856207228826,-0.5639238671397553,15.282998882735855,-0.0645423268411065,grades_offense,50,3,"[4, 32, 32]",relu,0.5,32,0.001
142,11.977094965320369,0.3571510155453462,12.69012962506187,0.2728091954120109,grades_offense,50,3,"[4, 32, 32]",relu,0.0,128,0.001
143,15.096628804999687,-0.0210737733590416,13.515667193079594,0.1761028693723478,grades_offense,50,3,"[4, 32, 32]",relu,0.25,128,0.001
144,18.776192699335663,-0.5793825598568481,15.76698777177133,-0.125527847340119,grades_offense,50,3,"[4, 32, 32]",relu,0.5,128,0.001
145,14.434070577367766,0.0664500952128654,17.62474835349276,-0.4217243021193692,tds,50,3,"[4, 32, 32]",relu,0.0,2,0.001
146,16.656452757851344,-0.2429629151581497,17.711754676296938,-0.4203834786736264,tds,50,3,"[4, 32, 32]",relu,0.25,2,0.001
147,19.809081182409194,-0.7615350036203093,17.42487095733706,-0.4107016107394893,tds,50,3,"[4, 32, 32]",relu,0.5,2,0.001
148,12.706854210895804,0.2765295551832289,12.659511835018163,0.2759346544751936,tds,50,3,"[4, 32, 32]",relu,0.0,8,0.001
149,15.513834211738834,-0.0784120621195386,13.24749121824387,0.2072664575247422,tds,50,3,"[4, 32, 32]",relu,0.25,8,0.001
150,17.266104109546937,-0.3382653977680805,13.342314768626348,0.1974461043951962,tds,50,3,"[4, 32, 32]",relu,0.5,8,0.001
151,12.21734463717816,0.3313116243363042,12.762586746580876,0.2649933787753097,tds,50,3,"[4, 32, 32]",relu,0.0,32,0.001
152,14.894783810906716,0.0060325935710773,13.459189771033556,0.1822558488744228,tds,50,3,"[4, 32, 32]",relu,0.25,32,0.001
153,18.138454187998285,-0.4774656864039894,14.293197546412529,0.0795899503246953,tds,50,3,"[4, 32, 32]",relu,0.5,32,0.001
154,12.01660036458498,0.3530591004962172,12.7827109566602,0.2629272907691211,tds,50,3,"[4, 32, 32]",relu,0.0,128,0.001
155,15.38878195515074,-0.0611306220535889,13.898028979452652,0.1265930733470593,tds,50,3,"[4, 32, 32]",relu,0.25,128,0.001
156,18.575429241226608,-0.545875646788677,15.78411007547946,-0.128330705243558,tds,50,3,"[4, 32, 32]",relu,0.5,128,0.001
157,14.415758887905616,0.068989008519245,20.26950139963947,-0.9238454734404457,intuition,50,3,"[4, 32, 32]",relu,0.0,2,0.001
158,17.17854425369846,-0.3234241457585471,18.706912533383925,-0.5831600716782883,intuition,50,3,"[4, 32, 32]",relu,0.25,2,0.001
159,18.588087373187225,-0.5568364769736366,16.674592752124273,-0.2618041973137163,intuition,50,3,"[4, 32, 32]",relu,0.5,2,0.001
160,12.632536465280172,0.2850322750933934,12.73129726648317,0.2690246395419192,intuition,50,3,"[4, 32, 32]",relu,0.0,8,0.001
161,14.83142030827526,0.0137003476545914,13.115093648760688,0.2248890591453068,intuition,50,3,"[4, 32, 32]",relu,0.25,8,0.001
162,16.736154560421987,-0.2548810190186946,13.47182076936075,0.1810362703295951,intuition,50,3,"[4, 32, 32]",relu,0.5,8,0.001
163,12.08871771666782,0.3452588364644675,12.582967319664958,0.2855270384923341,intuition,50,3,"[4, 32, 32]",relu,0.0,32,0.001
164,14.855363245464227,0.0109055357725768,13.366597582983903,0.1933980998419546,intuition,50,3,"[4, 32, 32]",relu,0.25,32,0.001
165,17.935386251013455,-0.4452183155015419,15.065228381677434,-0.0241966375772025,intuition,50,3,"[4, 32, 32]",relu,0.5,32,0.001
166,11.843546686567588,0.3712795582786672,12.95890300702309,0.2417897768606682,intuition,50,3,"[4, 32, 32]",relu,0.0,128,0.001
167,15.051089941002392,-0.0157086951929379,13.845290322314671,0.1356897284949256,intuition,50,3,"[4, 32, 32]",relu,0.25,128,0.001
168,19.088945937650077,-0.6324472577092579,16.924963287948884,-0.2981338284087866,intuition,50,3,"[4, 32, 32]",relu,0.5,128,0.001
169,13.036320046482484,0.23837902192632338,18.56525068115622,-1.0008907353300012,all_feats,50,3,"[4, 32, 4]",relu,0.0,4,0.001
170,19.16372218236699,-0.6463378758222693,13.60231185197622,0.16517603560190555,all_feats,50,3,"[4, 32, 4]",relu,0.25,4,0.001
171,12.395475380361892,0.3113270726063243,14.908941140633459,-0.05927573213260597,all_feats,50,3,"[4, 32, 4]",relu,0.0,8,0.001
172,19.98211603796943,-0.7939441574755399,13.581263498410532,0.1673617080535379,all_feats,50,3,"[4, 32, 4]",relu,0.25,8,0.001
173,11.917464606518704,0.3637185962648851,13.135820932079213,0.21998022118883273,all_feats,50,3,"[4, 32, 4]",relu,0.0,16,0.001
174,21.05133979437055,-0.9929044754246175,14.229638469451206,0.08169276930720226,all_feats,50,3,"[4, 32, 4]",relu,0.25,16,0.001
175,13.203511698531855,0.21882630455135632,16.320770575784124,-0.2465836647462865,percent_features,50,3,"[4, 32, 4]",relu,0.0,4,0.001
176,19.564026165716637,-0.7172958688691595,13.84932822709477,0.13404139308462537,percent_features,50,3,"[4, 32, 4]",relu,0.25,4,0.001
